area,input_fwhm,output_fwhm,detected
20000,0.0999999999994543,0.14269566161345393,True
20000,0.1000000000003638,0.09964872091016211,True
20000,0.1000000000003638,0.10182323269943186,True
20000,0.09999999999990905,0.1404179835922856,True
20000,0.1000000000003638,0.19085436898887315,True
20000,0.1000000000003638,0.10020506544532663,True
20000,0.1000000000003638,0.11705116239683026,True
20000,0.1000000000003638,1.2345711254521194,True
20000,0.1000000000003638,0.10075916551870832,True
20000,0.1000000000003638,0.10146083940580429,True
20000,0.1000000000003638,0.10397890440552444,True
20000,0.0999999999994543,0.1748383851966115,True
20000,0.1000000000003638,0.2522138658862503,True
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,0.13480758166077586,True
20000,0.1000000000003638,0.0,False
20000,0.0999999999994543,0.0,False
20000,0.09999999999990905,0.12452803533568786,True
20000,0.0999999999994543,0.11664873212006563,True
20000,0.0999999999994543,0.2172983099062068,True
20000,0.1000000000003638,0.0,False
20000,0.1000000000003638,125.617701746046,True
20000,0.0999999999994543,0.10286737561258812,True
20000,0.2000000000007276,0.23143681340441485,True
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.5129602773613396,True
20000,0.20000000000027285,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.3506543458676465,True
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.13036901178679472,True
20000,0.1999999999998181,0.21500081799800874,True
20000,0.1999999999998181,0.17860392749275536,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.19697594946033967,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.359626205765437,True
20000,0.1999999999998181,0.2269327640407864,True
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.16971002554504405,True
20000,0.2000000000007276,0.0,False
20000,0.1999999999998181,0.1838520058749509,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999989086,0.36509634974735894,True
20000,0.20000000000027285,0.0,False
20000,0.1999999999998181,0.2585887270082867,True
20000,0.1999999999998181,0.08950428445014422,True
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999989086,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999989086,0.0,False
20000,0.1999999999989086,0.0,False
20000,0.1999999999989086,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.18482095687091726,True
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.2588864181812826,True
20000,0.1999999999998181,0.22481761659520652,True
20000,0.2000000000007276,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.41557467728203173,True
20000,0.2000000000007276,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.32441492270854894,True
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,0.2927064413301873,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.19626550552344463,True
20000,0.1999999999998181,0.19396649605784494,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999989086,0.0,False
20000,0.2000000000007276,0.1567386102924034,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,67.04163908085923,True
