ARCFILE,Object,RA,DEC,Filter,ABMAGLIM,Wavelength,SNR,R (&lambda;/&delta;&lambda;),Product category,Instrument,Date Obs,Exptime,Collection,Product version,Run/Program ID,ORIGFILE,REFERENC
ADP.2014-10-06T10:03:59.700,IC4651No9122,261.208793,-49.95078,,,378.139..691.248,34.2,115000,SCIENCE.SPECTRUM,HARPS,2013-07-26T01:29:12.053,2400.0,HARPS,1,091.C-0438(A),HARPS.2013-07-26T01:29:12.054_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:44.420,IC4651No9025,261.20881,-49.95892,,,378.123..691.226,25.9,115000,SCIENCE.SPECTRUM,HARPS,2006-09-03T02:37:53.370,347.8,HARPS,1,076.C-0429(A),HARPS.2006-09-03T02:37:53.370_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:27.433,IC4651No9025,261.20882,-49.95598,,,378.138..691.262,16.7,115000,SCIENCE.SPECTRUM,HARPS,2007-07-10T04:55:59.470,593.9,HARPS,1,079.C-0329(A),HARPS.2007-07-10T04:55:59.469_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:59.583,IC4651No9122,261.20887,-49.94874,,,378.121..691.226,7.2,115000,SCIENCE.SPECTRUM,HARPS,2006-09-05T01:35:42.376,406.9,HARPS,1,076.C-0429(A),HARPS.2006-09-05T01:35:42.376_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-06-15T01:02:27.195,IC4651No9122,261.208893,-49.94797,,,378.186..691.282,27.7,115000,SCIENCE.SPECTRUM,HARPS,2018-06-14T06:49:22.596,900.0,HARPS,1,0101.C-0274(A),HARPS.2018-06-14T06:49:22.595_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-08-05T01:01:26.171,IC4651No9122,261.209046,-49.94963,,,378.160..691.236,17.9,115000,SCIENCE.SPECTRUM,HARPS,2017-08-04T02:21:26.083,900.0,HARPS,1,099.C-0304(A),HARPS.2017-08-04T02:21:26.082_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-17T11:23:53.927,IC4651No9122,261.20919,-49.94963,,,378.184..691.342,24.7,115000,SCIENCE.SPECTRUM,HARPS,2007-04-10T08:14:09.826,604.89,HARPS,1,079.C-0329(A),HARPS.2007-04-10T08:14:09.828_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:05:41.090,IC4651No9025,261.20932,-49.95779,,,378.179..691.339,21.8,115000,SCIENCE.SPECTRUM,HARPS,2009-04-15T07:09:51.690,600.0,HARPS,1,083.C-0413(A),HARPS.2009-04-15T07:09:51.689_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:04.327,IC4651No9122,261.20932,-49.94991,,,378.186..691.345,24.0,115000,SCIENCE.SPECTRUM,HARPS,2007-04-04T08:27:39.543,604.9,HARPS,1,079.C-0329(A),HARPS.2007-04-04T08:27:39.544_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2021-10-16T01:21:10.950,IC4651No9122,261.209362,-49.94953,,,378.170..691.227,18.0,115000,SCIENCE.SPECTRUM,HARPS,2021-10-15T00:02:16.856,750.0,HARPS,1,108.22LE.001,HARPS.2021-10-15T00:02:16.855_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:06:19.703,IC4651No9122,261.209391,-49.94913,,,378.122..691.226,20.2,115000,SCIENCE.SPECTRUM,HARPS,2013-09-07T23:56:12.113,1200.0,HARPS,1,091.C-0438(A),HARPS.2013-09-07T23:56:12.114_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:46.623,IC4651No9122,261.20956,-49.94992,,,378.193..691.349,28.3,115000,SCIENCE.SPECTRUM,HARPS,2007-03-12T09:12:23.183,604.89,HARPS,1,078.C-0133(A),HARPS.2007-03-12T09:12:23.184_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-08-04T01:02:44.607,IC4651No9122,261.209616,-49.94921,,,378.159..691.236,19.5,115000,SCIENCE.SPECTRUM,HARPS,2017-08-03T03:24:14.440,900.0,HARPS,1,099.C-0304(A),HARPS.2017-08-03T03:24:14.440_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:29.160,IC4651No9122,261.209672,-49.9505,,,378.193..691.349,30.7,115000,SCIENCE.SPECTRUM,HARPS,2014-03-17T08:16:39.050,1200.0,HARPS,1,092.C-0282(A),HARPS.2014-03-17T08:16:39.050_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:12:24.307,IC4651No9025,261.20968,-49.95556,,,378.147..691.276,30.1,115000,SCIENCE.SPECTRUM,HARPS,2008-06-25T04:43:26.960,593.9,HARPS,1,081.C-0119(A),HARPS.2008-06-25T04:43:26.960_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:01:50.653,IC4651No9122,261.20977,-49.94871,,,378.118..691.227,7.3,115000,SCIENCE.SPECTRUM,HARPS,2009-09-02T00:19:26.133,604.9,HARPS,1,083.C-0413(A),HARPS.2009-09-02T00:19:26.134_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:17:00.147,IC4651No9122,261.20993,-49.94842,,,378.182..691.346,25.4,115000,SCIENCE.SPECTRUM,HARPS,2008-03-28T08:30:54.173,600.0,HARPS,1,080.C-0071(A),HARPS.2008-03-28T08:30:54.174_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2021-08-17T01:01:30.614,IC4651No9122,261.209937,-49.94877,,,378.167..691.229,19.9,115000,SCIENCE.SPECTRUM,HARPS,2021-08-16T01:21:16.706,750.0,HARPS,1,105.20AZ.001,HARPS.2021-08-16T01:21:16.706_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-23T11:03:09.360,IC4651No9025,261.20996,-49.95763,,,378.183..691.346,32.3,115000,SCIENCE.SPECTRUM,HARPS,2009-03-29T09:54:48.740,600.0,HARPS,1,082.C-0333(A),HARPS.2009-03-29T09:54:48.741_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:17:34.257,IC4651No9122,261.20999,-49.94825,,,378.183..691.345,26.7,115000,SCIENCE.SPECTRUM,HARPS,2008-03-31T08:32:24.740,500.0,HARPS,1,080.C-0071(A),HARPS.2008-03-31T08:32:24.739_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:05:14.230,IC4651No9122,261.21026,-49.94948,,,378.153..691.293,17.1,115000,SCIENCE.SPECTRUM,HARPS,2009-06-08T04:47:31.820,600.0,HARPS,1,083.C-0413(A),HARPS.2009-06-08T04:47:31.819_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-10-16T01:00:39.409,IC4651No9122,261.210306,-49.95059,,,378.155..691.227,25.5,115000,SCIENCE.SPECTRUM,HARPS,2017-10-14T23:54:12.473,900.0,HARPS,1,0100.C-0888(A),HARPS.2017-10-14T23:54:12.472_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-17T11:23:31.850,IC4651No9122,261.21036,-49.94868,,,378.155..691.291,15.7,115000,SCIENCE.SPECTRUM,HARPS,2007-06-10T07:07:59.716,800.0,HARPS,1,079.C-0329(A),HARPS.2007-06-10T07:07:59.716_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:24:06.147,IC4651No9122,261.21037,-49.94893,,,378.160..691.297,15.3,115000,SCIENCE.SPECTRUM,HARPS,2007-06-05T05:27:04.586,600.0,HARPS,1,079.C-0329(A),HARPS.2007-06-05T05:27:04.585_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:51.807,IC4651No9122,261.21039,-49.94936,,,378.121..691.226,21.9,115000,SCIENCE.SPECTRUM,HARPS,2007-09-06T02:10:30.663,604.9,HARPS,1,079.C-0329(A),HARPS.2007-09-06T02:10:30.664_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:16:51.957,IC4651No9122,261.21046,-49.94802,,,378.142..691.272,21.1,115000,SCIENCE.SPECTRUM,HARPS,2008-06-29T02:32:06.510,700.0,HARPS,1,081.C-0119(A),HARPS.2008-06-29T02:32:06.509_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:05:00.160,IC4651No9122,261.21047,-49.94914,,,378.173..691.331,29.5,115000,SCIENCE.SPECTRUM,HARPS,2009-04-28T06:15:58.433,600.0,HARPS,1,083.C-0413(A),HARPS.2009-04-28T06:15:58.434_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:17:44.430,IC4651No9025,261.21055,-49.95596,,,378.182..691.341,9.5,115000,SCIENCE.SPECTRUM,HARPS,2008-04-12T09:45:54.526,300.0,HARPS,1,081.C-0119(A),HARPS.2008-04-12T09:45:54.525_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:11.933,IC4651No9122,261.21055,-49.94874,,,378.123..691.230,10.3,115000,SCIENCE.SPECTRUM,HARPS,2007-10-11T23:44:12.360,604.9,HARPS,1,080.C-0071(A),HARPS.2007-10-11T23:44:12.361_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2022-03-29T01:04:37.171,IC4651No9122,261.210598,-49.95514,,,378.233..691.341,35.9,115000,SCIENCE.SPECTRUM,HARPS,2022-03-28T09:48:45.570,900.0,HARPS,1,108.22LE.001,HARPS.2022-03-28T09:48:45.571_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-17T11:21:36.837,IC4651No9122,261.21074,-49.94829,,,378.124..691.228,17.4,115000,SCIENCE.SPECTRUM,HARPS,2007-08-30T01:13:51.543,399.3,HARPS,1,079.C-0329(A),HARPS.2007-08-30T01:13:51.542_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:06:06.827,IC4651No9122,261.210875,-49.95102,,,378.151..691.272,8.1,115000,SCIENCE.SPECTRUM,HARPS,2013-06-28T07:06:19.510,800.0,HARPS,1,091.C-0438(A),HARPS.2013-06-28T07:06:19.511_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:13:42.610,IC4651No9122,261.21093,-49.94778,,,378.184..691.347,23.3,115000,SCIENCE.SPECTRUM,HARPS,2008-03-04T09:01:44.203,483.9,HARPS,1,080.C-0071(A),HARPS.2008-03-04T09:01:44.204_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:08:08.900,IC4651No9122,261.21095,-49.95052,,,378.124..691.226,23.6,115000,SCIENCE.SPECTRUM,HARPS,2006-09-03T02:52:13.423,352.4,HARPS,1,076.C-0429(A),HARPS.2006-09-03T02:52:13.424_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:46.330,IC4651No9122,261.21114,-49.94756,,,378.133..691.239,27.7,115000,SCIENCE.SPECTRUM,HARPS,2007-08-07T02:34:59.726,604.9,HARPS,1,079.C-0329(A),HARPS.2007-08-07T02:34:59.727_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:01:17.733,IC4651No9122,261.21116,-49.94942,,,378.184..691.347,29.1,115000,SCIENCE.SPECTRUM,HARPS,2009-03-23T08:30:01.700,600.0,HARPS,1,082.C-0333(A),HARPS.2009-03-23T08:30:01.701_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:13:00.540,IC4651No9122,261.21125,-49.94818,,,378.183..691.346,20.3,115000,SCIENCE.SPECTRUM,HARPS,2008-02-27T09:23:32.020,483.9,HARPS,1,080.C-0071(A),HARPS.2008-02-27T09:23:32.021_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:28.107,IC4651No9122,261.21126,-49.94758,,,378.138..691.262,17.4,115000,SCIENCE.SPECTRUM,HARPS,2007-07-10T05:07:47.986,604.9,HARPS,1,079.C-0329(A),HARPS.2007-07-10T05:07:47.987_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:06:35.913,IC4651No9122,261.21138,-49.94905,,,378.131..691.242,26.8,115000,SCIENCE.SPECTRUM,HARPS,2006-08-03T02:42:52.693,725.9,HARPS,1,076.C-0429(A),HARPS.2006-08-03T02:42:52.694_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-08-07T01:01:30.727,IC4651No9122,261.211399,-49.94958,,,378.157..691.235,41.3,115000,SCIENCE.SPECTRUM,HARPS,2018-08-06T02:19:17.616,900.0,HARPS,1,0101.C-0274(A),HARPS.2018-08-06T02:19:17.617_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-23T11:02:29.873,IC4651No9122,261.21146,-49.94897,,,378.118..691.227,11.2,115000,SCIENCE.SPECTRUM,HARPS,2009-09-30T23:56:47.920,600.0,HARPS,1,083.C-0413(A),HARPS.2009-09-30T23:56:47.920_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:13:26.887,IC4651No9122,261.21147,-49.9472,,,378.130..691.243,11.7,115000,SCIENCE.SPECTRUM,HARPS,2008-08-01T01:50:16.526,444.0,HARPS,1,081.C-0119(A),HARPS.2008-08-01T01:50:16.528_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-03-12T01:04:14.345,IC4651No9122,261.21148,-49.94957,,,378.217..691.343,28.9,115000,SCIENCE.SPECTRUM,HARPS,2018-03-11T08:22:52.280,900.0,HARPS,1,0100.C-0888(A),HARPS.2018-03-11T08:22:52.279_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-18T12:11:20.530,IC4651No9122,261.21171,-49.94706,,,378.133..691.248,21.4,115000,SCIENCE.SPECTRUM,HARPS,2008-07-25T02:32:30.126,360.0,HARPS,1,081.C-0119(A),HARPS.2008-07-25T02:32:30.127_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:04:08.290,IC4651No9122,261.21178,-49.94927,,,378.177..691.339,23.1,115000,SCIENCE.SPECTRUM,HARPS,2009-04-15T07:21:16.266,600.0,HARPS,1,083.C-0413(A),HARPS.2009-04-15T07:21:16.267_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:12:04.680,IC4651No9122,261.21194,-49.94768,,,378.161..691.303,20.1,115000,SCIENCE.SPECTRUM,HARPS,2008-05-30T08:13:58.313,600.0,HARPS,1,081.C-0119(A),HARPS.2008-05-30T08:13:58.314_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:30.183,IC4651No9122,261.212,-49.94905,,,378.135..691.254,19.5,115000,SCIENCE.SPECTRUM,HARPS,2007-07-18T04:22:52.896,604.9,HARPS,1,079.C-0329(A),HARPS.2007-07-18T04:22:52.896_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:14:46.553,IC4651No9122,261.21212,-49.94818,,,378.121..691.227,15.2,115000,SCIENCE.SPECTRUM,HARPS,2008-08-30T01:42:10.206,328.7,HARPS,1,081.C-0119(A),HARPS.2008-08-30T01:42:10.208_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:10:14.010,IC4651No9122,261.21215,-49.94749,,,378.144..691.276,25.9,115000,SCIENCE.SPECTRUM,HARPS,2008-06-24T06:25:58.460,786.4,HARPS,1,081.C-0119(A),HARPS.2008-06-24T06:25:58.461_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:04:28.207,IC4651No9122,261.21219,-49.94949,,,378.117..691.228,21.8,115000,SCIENCE.SPECTRUM,HARPS,2009-08-29T01:25:47.190,604.9,HARPS,1,083.C-0413(A),HARPS.2009-08-29T01:25:47.190_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:33.027,IC4651No9122,261.21242,-49.94786,,,378.127..691.237,11.3,115000,SCIENCE.SPECTRUM,HARPS,2007-08-11T01:39:35.476,1200.0,HARPS,1,079.C-0329(A),HARPS.2007-08-11T01:39:35.478_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:05:47.877,IC4651No9122,261.21278,-49.94849,,,378.183..691.346,30.7,115000,SCIENCE.SPECTRUM,HARPS,2009-03-29T07:09:41.903,600.0,HARPS,1,082.C-0333(A),HARPS.2009-03-29T07:09:41.904_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:37.210,IC4651No9122,261.21284,-49.95081,,,378.124..691.234,27.9,115000,SCIENCE.SPECTRUM,HARPS,2007-10-20T00:25:34.146,600.0,HARPS,1,080.C-0071(A),HARPS.2007-10-20T00:25:34.147_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:04:30.860,IC4651No9025,261.21306,-49.96073,,,378.124..691.247,24.2,115000,SCIENCE.SPECTRUM,HARPS,2009-07-26T06:18:23.246,600.0,HARPS,1,083.C-0413(A),HARPS.2009-07-26T06:18:23.245_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:17:09.833,IC4651No9122,261.21317,-49.94742,,,378.182..691.341,8.5,115000,SCIENCE.SPECTRUM,HARPS,2008-04-12T09:52:16.076,300.0,HARPS,1,081.C-0119(A),HARPS.2008-04-12T09:52:16.076_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2019-03-28T15:31:54.172,IC4651No9122,261.213286,-49.9478,,,378.216..691.341,38.1,115000,SCIENCE.SPECTRUM,HARPS,2019-02-26T08:53:34.660,900.0,HARPS,1,0102.C-0812(A),HARPS.2019-02-26T08:53:34.659_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-18T12:12:52.750,IC4651No9122,261.21381,-49.94973,,,378.152..691.296,21.8,115000,SCIENCE.SPECTRUM,HARPS,2008-06-04T09:00:43.906,900.0,HARPS,1,081.C-0119(A),HARPS.2008-06-04T09:00:43.908_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:10:38.757,IC4651No9122,261.21385,-49.94894,,,378.162..691.302,8.9,115000,SCIENCE.SPECTRUM,HARPS,2008-05-29T09:24:05.453,700.0,HARPS,1,081.C-0119(A),HARPS.2008-05-29T09:24:05.453_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:05.440,IC4651No9025,261.21406,-49.95767,,,378.143..691.266,23.7,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T03:46:51.213,296.9,HARPS,1,076.C-0429(A),HARPS.2006-07-05T03:46:51.212_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:03:54.520,IC4651No9122,261.21434,-49.95101,,,378.126..691.247,24.1,115000,SCIENCE.SPECTRUM,HARPS,2009-07-26T05:32:36.366,600.0,HARPS,1,083.C-0413(A),HARPS.2009-07-26T05:32:36.365_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:04:53.367,IC4651No9025,261.21478,-49.96242,,,378.137..691.260,10.3,115000,SCIENCE.SPECTRUM,HARPS,2009-07-11T07:47:04.113,900.0,HARPS,1,083.C-0413(A),HARPS.2009-07-11T07:47:04.113_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:05:28.207,IC4651No9122,261.21493,-49.95058,,,378.117..691.225,19.5,115000,SCIENCE.SPECTRUM,HARPS,2009-09-21T01:43:26.196,600.0,HARPS,1,083.C-0413(A),HARPS.2009-09-21T01:43:26.197_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:02:01.317,IC4651No9122,261.21508,-49.9524,,,378.135..691.259,23.4,115000,SCIENCE.SPECTRUM,HARPS,2009-07-12T07:16:11.330,600.0,HARPS,1,083.C-0413(A),HARPS.2009-07-12T07:16:11.329_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:45.123,IC4651No9122,261.21664,-49.94913,,,378.143..691.266,23.3,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T03:52:40.070,302.5,HARPS,1,076.C-0429(A),HARPS.2006-07-05T03:52:40.071_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:03:00.817,IC4651No9122,261.21846,-49.95453,,,378.131..691.242,14.4,115000,SCIENCE.SPECTRUM,HARPS,2009-08-02T06:39:07.566,600.0,HARPS,1,083.C-0413(A),HARPS.2009-08-02T06:39:07.566_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-02T09:59:54.927,IC4651No10393,261.238,-50.02591,,,378.167..691.303,23.6,115000,SCIENCE.SPECTRUM,HARPS,2005-05-31T04:48:35.443,600.0,HARPS,1,075.C-0140(A),HARPS.2005-05-31T04:48:35.442_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-02T10:00:08.950,IC4651No10393,261.23816,-50.02633,,,378.177..691.322,15.1,115000,SCIENCE.SPECTRUM,HARPS,2005-05-09T06:00:14.183,599.98,HARPS,1,075.C-0140(A),HARPS.2005-05-09T06:00:14.184_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-02T10:01:40.270,IC4651No10393,261.23907,-50.02624,,,378.178..691.321,26.0,115000,SCIENCE.SPECTRUM,HARPS,2005-05-10T04:57:41.540,600.0,HARPS,1,075.C-0140(A),HARPS.2005-05-10T04:57:41.541_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:02:07.147,IC4651No10393,261.23968,-50.02535,,,378.134..691.259,25.8,115000,SCIENCE.SPECTRUM,HARPS,2009-07-13T02:24:47.026,1200.0,HARPS,1,083.C-0413(A),HARPS.2009-07-13T02:24:47.027_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-02T10:00:44.750,IC4651No10393,261.23973,-50.02555,,,378.191..691.345,28.1,115000,SCIENCE.SPECTRUM,HARPS,2005-04-02T07:02:02.563,600.0,HARPS,1,075.C-0140(A),HARPS.2005-04-02T07:02:02.562_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:48.883,IC4651No10393,261.24044,-50.02697,,,378.168..691.320,15.3,115000,SCIENCE.SPECTRUM,HARPS,2007-05-12T05:32:36.200,500.0,HARPS,1,079.C-0329(A),HARPS.2007-05-12T05:32:36.200_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:21:16.730,IC4651No10393,261.24075,-50.02584,,,378.160..691.296,14.2,115000,SCIENCE.SPECTRUM,HARPS,2007-06-06T05:21:17.046,400.0,HARPS,1,079.C-0329(A),HARPS.2007-06-06T05:21:17.047_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:08:00.350,IC4651No10393,261.24084,-50.02534,,,378.121..691.227,22.1,115000,SCIENCE.SPECTRUM,HARPS,2006-09-02T01:52:15.850,784.5,HARPS,1,076.C-0429(A),HARPS.2006-09-02T01:52:15.850_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-02T10:03:07.663,IC4651No10393,261.24114,-50.02661,,,378.188..691.349,33.8,115000,SCIENCE.SPECTRUM,HARPS,2005-03-21T08:03:07.126,599.98,HARPS,1,075.C-0140(A),HARPS.2005-03-21T08:03:07.128_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:05:06.603,IC4651No10393,261.24164,-50.02725,,,378.132..691.235,17.9,115000,SCIENCE.SPECTRUM,HARPS,2013-08-13T00:35:33.276,1670.89,HARPS,1,091.C-0438(A),HARPS.2013-08-13T00:35:33.276_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:29.550,IC4651No10393,261.24233,-50.02734,,,378.185..691.342,30.7,115000,SCIENCE.SPECTRUM,HARPS,2007-04-09T07:19:41.863,494.0,HARPS,1,079.C-0329(A),HARPS.2007-04-09T07:19:41.863_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:32.787,IC4651No10393,261.2425,-50.02501,,,378.124..691.228,17.3,115000,SCIENCE.SPECTRUM,HARPS,2007-08-30T01:26:55.856,326.0,HARPS,1,079.C-0329(A),HARPS.2007-08-30T01:26:55.858_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:05.417,IC4651No10393,261.24257,-50.02428,,,378.138..691.262,16.2,115000,SCIENCE.SPECTRUM,HARPS,2007-07-10T05:28:05.953,494.0,HARPS,1,079.C-0329(A),HARPS.2007-07-10T05:28:05.953_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:13:50.717,IC4651No10393,261.24268,-50.02505,,,378.183..691.345,26.2,115000,SCIENCE.SPECTRUM,HARPS,2008-03-31T08:48:44.413,400.0,HARPS,1,080.C-0071(A),HARPS.2008-03-31T08:48:44.412_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-24T09:44:13.137,E8,261.24276,-50.0272,,,378.182..691.379,38.4,80000,SCIENCE.SPECTRUM,HARPS,2010-03-15T09:01:01.180,620.0,HARPS,1,084.C-0228(C),HARPS.2010-03-15T09:01:01.180_s1d_A_DRS_EGGS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:05:14.017,IC4651No10393,261.24276,-50.02689,,,378.174..691.330,31.7,115000,SCIENCE.SPECTRUM,HARPS,2009-04-28T10:07:50.686,600.0,HARPS,1,083.C-0413(A),HARPS.2009-04-28T10:07:50.688_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:02:11.847,IC4651No10393,261.24372,-50.02584,,,378.177..691.339,26.0,115000,SCIENCE.SPECTRUM,HARPS,2009-04-15T07:43:54.820,600.0,HARPS,1,083.C-0413(A),HARPS.2009-04-15T07:43:54.821_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:14:59.357,IC4651No10393,261.24385,-50.02409,,,378.156..691.301,11.1,115000,SCIENCE.SPECTRUM,HARPS,2008-05-31T07:39:13.896,491.3,HARPS,1,081.C-0119(A),HARPS.2008-05-31T07:39:13.896_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:14:23.480,IC4651No10393,261.24437,-50.02385,,,378.149..691.276,30.2,115000,SCIENCE.SPECTRUM,HARPS,2008-06-25T05:09:02.493,600.0,HARPS,1,081.C-0119(A),HARPS.2008-06-25T05:09:02.492_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:14.157,IC4651No10393,261.24509,-50.02445,,,378.127..691.237,9.2,115000,SCIENCE.SPECTRUM,HARPS,2007-08-11T02:29:29.996,1481.9,HARPS,1,079.C-0329(A),HARPS.2007-08-11T02:29:29.997_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-18T12:14:26.750,IC4651No10393,261.2452,-50.02433,,,378.181..691.341,21.2,115000,SCIENCE.SPECTRUM,HARPS,2008-04-12T09:59:07.036,600.0,HARPS,1,081.C-0119(A),HARPS.2008-04-12T09:59:07.038_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
